OBJECTID,Local Government Areas 2021 code,Local Government Areas 2021 name,Area in square kilometres,State and Territory 2021 code,State and Territory 2021 name,Lone person households (no.) (Data year: 2021),Group households (no.) (Data year: 2021),Family households (no.) (Data year: 2021),Total households (excluding visitor only and other non-classifiable households) (no.) (Data year: 2021),Average household size (no. of persons) (Data year: 2021),Couple families with children under 15 and/or dependent students (no.) (Data year: 2021),Couple families with non-dependent children only (no.) (Data year: 2021),Couple families without children (no.) (Data year: 2021),One parent families with children under 15 and/or dependent students (no.) (Data year: 2021),One parent families with non-dependent children only (no.) (Data year: 2021),Other families (no.) (Data year: 2021),Total families (no.) (Data year: 2021),Average family size (no. of persons) (Data year: 2021),Social marital status:Married in a registered marriage (no.) (Data year: 2021),Social marital status:Married in a de facto marriage (no.) (Data year: 2021),Social marital status:Not married (no.) (Data year: 2021),Registered marital status:Married (%) (Data year: 2021),Registered marital status:Never married (%) (Data year: 2021),Registered marital status:Widowed (%) (Data year: 2021),Registered marital status:Divorced (%) (Data year: 2021),Registered marital status:Separated (%) (Data year: 2021),Average number of children per family (for families with children) (no.) (Data year: 2021),Persons who did not provide child care (%) (Data year: 2021),Persons who cared for own child/children (%) (Data year: 2021),Persons who cared for other child/children (%) (Data year: 2021),Persons who cared for own or other child/children (%) (Data year: 2021),Unpaid child care not stated (%) (Data year: 2021),Persons who provided unpaid assistance to a person with a disability (%) (Data year: 2021),Persons undertaking voluntary work for an organisation or group (%) (Data year: 2021),Dwelling structure:Separate house (no.) (Data year: 2021),"Dwelling structure:Semi-detached, row or terrace house, townhouse etc. (no.) (Data year: 2021)",Dwelling structure:Flat or apartment (no.) (Data year: 2021),Dwelling structure:Other type of dwelling (no.) (Data year: 2021),Dwelling structure not stated (no.) (Data year: 2021),Total occupied private dwellings  (excluding visitor only and other non-classifiable households) (no.) (Data year: 2021),Occupied private dwellings:Owned outright (no.) (Data year: 2021),Occupied private dwellings:Owned with a mortgage (no.) (Data year: 2021),Occupied private dwellings:Rented (no.) (Data year: 2021),Occupied private dwellings:Other tenure type (no.) (Data year: 2021),Occupied private dwellings:Tenure type not stated (no.) (Data year: 2021),Occupied private dwellings:Owned outright (%) (Data year: 2021),Occupied private dwellings:Owned with a mortgage (%) (Data year: 2021),Occupied private dwellings:Rented (%) (Data year: 2021),Occupied private dwellings:Other tenure type (%) (Data year: 2021),Occupied private dwellings:Tenure type not stated (%) (Data year: 2021),Housing suitability:Dwellings with extra bedrooms needed (no.) (Data year: 2021),Housing suitability:Dwellings with bedrooms spare (no.) (Data year: 2021),Housing suitability:Dwellings with no bedrooms needed or spare (no.) (Data year: 2021),Count of homeless persons (no.) (Data year: 2021),"Homeless persons per 10,000 persons (rate) (Data year: 2021)",Median weekly household rental payment ($) (Data year: 2021),Median monthly household mortgage payment ($) (Data year: 2021),Households where mortgage repayments are less than or equal to 30% of imputed household income (no.) (Data year: 2021),Households where mortgage repayments are more than 30% of imputed household income (no.) (Data year: 2021),Households where rent payments are less than or equal to 30% of imputed household income (no.) (Data year: 2021),Households where rent payments are more than 30% of imputed household income (no.) (Data year: 2021),Households where mortgage repayments are less than or equal to 30% of imputed household income (%) (Data year: 2021),Households where mortgage repayments are more than 30% of imputed household income (%) (Data year: 2021),Households where rent payments are less than or equal to 30% of imputed household income (%) (Data year: 2021),Households where rent payments are more than 30% of imputed household income (%) (Data year: 2021),SEIFA Index of relative socio-economic disadvantage (IRSD):Rank within Australia (decile) (Data year: 2021),SEIFA Index of relative socio-economic advantage and disadvantage (IRSAD):Rank within Australia (decile) (Data year: 2021),SEIFA Index of education and occupation (IEO):Rank within Australia (decile) (Data year: 2021),SEIFA Index of economic resources (IER):Rank within Australia (decile) (Data year: 2021),SEIFA Index of relative socio-economic disadvantage (IRSD):Rank within State or Territory (decile) (Data year: 2021),SEIFA Index of relative socio-economic advantage and disadvantage (IRSAD):Rank within State or Territory (decile) (Data year: 2021),SEIFA Index of education and occupation (IEO):Rank within State or Territory (decile) (Data year: 2021),SEIFA Index of economic resources (IER):Rank within State or Territory (decile) (Data year: 2021),Households assigned to IHAD quartile 1 (most disadvantaged) (%) (Data year: 2021),Households assigned to IHAD quartile 2 (%) (Data year: 2021),Households assigned to IHAD quartile 3 (%) (Data year: 2021),Households assigned to IHAD quartile 4 (most advantaged) (%) (Data year: 2021),Census - Count of occupided private dwellings in scope for IHAD (Data year: 2021),Census - SEIFA Australia quartile ranking - index of relative socio-economic advantage and disadvantage (IRSAD) (Data year: 2021),Census - Percent of total dwellings out of scope for IHAD (%) (Data year: 2021),Persons who made a gift or donation deduction (no.) (Data year: 2022),Median value of gift and donation deductions ($) (Data year: 2022),Used one method of travel to work:Train (no.) (Data year: 2021),Used one method of travel to work:Tram (no.) (Data year: 2021),Used one method of travel to work:Bus (no.) (Data year: 2021),Used one method of travel to work:Ferry (no.) (Data year: 2021),Used one method of travel to work:Car (as driver) (no.) (Data year: 2021),Used one method of travel to work:Car (as passenger) (no.) (Data year: 2021),Used one method of travel to work:Taxi or ride-share service (no.) (Data year: 2021),Used one method of travel to work:Truck (no.) (Data year: 2021),Used one method of travel to work:Motor bike/scooter (no.) (Data year: 2021),Used one method of travel to work:Bicycle (no.) (Data year: 2021),Used one method of travel to work:Other (no.) (Data year: 2021),Used one method of travel to work:Walked only (no.) (Data year: 2021),Used one method of travel to work:Total persons (no.) (Data year: 2021),Used more than one method of travel to work:Total persons (no.) (Data year: 2021),"People who travelled to work using at least one form of public transport (train, tram, bus, ferry) (no.) (Data year: 2021)",People who travelled to work by car (as a driver or passenger) as at least one of their methods of travel (no.) (Data year: 2021),People who worked from home (no.) (Data year: 2021),People who were employed but did not go to work (no.) (Data year: 2021),Method of travel to work not stated (no.) (Data year: 2021),Total persons employed aged 15 years and over (no.) (Data year: 2021),Households with no motor vehicles (no.) (Data year: 2021),Households with one motor vehicle (no.) (Data year: 2021),Households with two motor vehicles (no.) (Data year: 2021),Households with three motor vehicles (no.) (Data year: 2021),Households with four or more motor vehicles (no.) (Data year: 2021),globalid,Shape__Area,Shape__Length
32,12000,Coolamon,2430.9037,1,New South Wales,450,44,1160,1649,2.5,361,85,565,111,44,11,1170,3,1641,338,1184,51,29.3,7.4,8.2,4.1,2.1,65.6,18.6,7.9,6.8,1,15,25.8,1600,23,13,10,6,1649,745,544,266,66,39,45.2,33,16.1,4,2.4,32,1331,200,3,7,210,1300,408,50,168,59,75,9.2,63.2,22.2,6,5,5,8,6,5,5,8,34.7,24.7,23.9,16.5,1643,2,17,652,100,,,9,,1259,101,,29,6,4,18,105,1519,15,9,1373,268,157,22,1982,61,482,592,298,186,7eb286ca-f556-421e-9312-7b0fe23ba8a7,0.238980517124673,2.75871224696058
33,12150,Coonamble,9916.0535,1,New South Wales,420,42,837,1303,2.4,230,48,349,145,72,15,868,2.9,909,325,1136,37.7,43.5,7.1,7.4,4.4,2,62.6,16,6.4,14.6,0.5,11,17.6,1216,23,43,3,10,1303,503,292,386,69,52,38.6,22.4,29.6,5.3,4,45,989,195,6,16,190,867,225,32,252,76,77.1,11,65.3,19.7,1,2,4,2,1,1,3,1,45.3,21.4,20.8,12.6,1297,1,29,285,200,,,3,,876,64,,10,8,,16,105,1082,9,3,949,175,100,16,1386,106,456,410,170,112,41b5f7da-2817-4b9d-acf9-1b4cc2f42c4d,0.935258481154051,5.70290505756261
34,12160,Cootamundra-Gundagai Regional,3981.4172,1,New South Wales,1419,89,2984,4490,2.3,829,192,1520,286,162,40,3026,2.8,4087,908,3219,49.2,29.9,8.4,9.1,3.4,1.9,67.7,15.9,7.2,8.5,0.7,13.7,20.5,4150,214,83,31,17,4490,2116,1136,978,163,96,47.1,25.3,21.8,3.6,2.1,93,3714,474,21,18,220,1170,881,90,586,277,77.6,7.9,59.9,28.3,4,3,4,4,3,3,3,3,42.6,25.7,19.8,11.9,4467,2,18.9,1802,85,,,38,,2920,259,,66,15,14,27,218,3553,30,42,3201,467,393,51,4497,310,1597,1565,577,352,37962274-d8c6-4b4b-af4e-b549149d4de6,0.392439130642288,5.27439420054471
35,12350,Cowra,2808.7821,1,New South Wales,1641,131,3309,5081,2.3,875,251,1608,387,195,61,3376,2.8,4282,1084,3922,45.1,32.7,7.8,10.5,3.9,1.9,68.8,15.4,6.4,8.7,0.6,13.5,18,4678,278,90,24,11,5081,2225,1355,1274,125,105,43.8,26.7,25.1,2.5,2.1,106,4128,596,36,28,230,1200,1025,128,742,386,75.6,9.4,58.2,30.3,3,2,3,3,2,2,2,2,42.6,26,20.5,10.7,5057,1,19.3,1813,52,,,9,3,3406,247,4,82,24,11,42,237,4060,31,11,3684,565,452,52,5158,308,1787,1806,690,384,1ff9d816-89d0-4734-875f-f603a4d4c0d2,0.273452199880467,4.30511524672205
36,12380,Cumberland,72.7496,1,New South Wales,13989,4187,53494,71666,3,24388,5707,16062,4979,4129,1424,56688,3.3,84302,7169,81907,52.1,33.6,4.2,6.9,3.3,1.9,68.5,19.9,2.7,8.8,0.2,9.6,7.2,37257,10796,23184,189,242,71666,16770,21095,31067,1145,1589,23.4,29.4,43.3,1.6,2.2,9629,38589,20480,2216,94,415,2167,13372,5206,16846,11296,63.4,24.7,54.2,36.4,2,6,8,2,1,6,8,1,29.9,24.4,22.4,23.2,70900,3,14.8,31039,200,5399,10,635,4,30957,3110,197,481,259,184,539,1492,43274,3551,9242,35305,25660,12907,639,86028,8904,29161,21135,6748,3911,a22d6e75-5a6c-448b-9c76-2b0675fbe89e,0.00708653262609005,0.516181969027185
37,12390,Dubbo Regional,7534.5251,1,New South Wales,5256,650,13367,19279,2.5,4600,927,5425,1762,811,225,13749,3,16771,4619,15685,44.5,37.4,5.9,8.5,3.7,1.9,61.3,19.5,7.3,11.1,0.9,11.6,14.2,16444,1502,1159,100,70,19279,5850,6544,6074,451,358,30.3,33.9,31.5,2.3,1.9,554,15197,2567,241,44,300,1517,5024,624,3830,1594,76.8,9.5,63.1,26.2,6,6,6,6,6,6,5,6,29.8,25.2,25,19.9,19159,3,16,7060,135,,,106,5,17514,1582,72,263,114,91,102,611,20453,190,147,19275,2246,2324,172,25386,1038,6608,7268,2546,1472,44ef734b-d6a2-4577-9d76-21b9906b9232,0.722387283105036,5.62963636367342
38,12700,Dungog,2249.9983,1,New South Wales,865,51,2662,3578,2.5,839,281,1267,212,137,28,2759,2.9,3767,909,2500,51.9,29.2,5.4,10.1,3.3,1.9,66.5,19.7,7.8,5.2,0.8,14.4,19.5,3469,55,8,32,16,3578,1497,1393,536,89,72,41.8,38.9,15,2.5,2,83,2869,466,9,9,300,1820,990,201,282,173,71.1,14.4,52.6,32.3,8,7,6,9,8,7,5,9,27.3,27,27.2,18.7,3565,3,15.5,1579,120,4,,,,2490,118,,62,22,3,24,107,2839,20,10,2625,897,620,34,4403,87,916,1430,608,472,fab80a3b-ce02-4697-a2ac-08b2d5e49456,0.215545150465914,2.6278297693423
39,12730,Edward River,8883.4463,1,New South Wales,1112,81,2138,3331,2.2,626,135,1055,190,112,35,2160,2.8,2755,809,2422,45.6,33,7.4,10.2,3.8,1.9,66.8,15.3,6.7,10.2,1.1,12.7,20.7,2998,281,16,10,18,3331,1352,979,827,97,74,40.6,29.4,24.8,2.9,2.2,50,2777,345,28,33,220,1083,770,80,473,248,78.7,8.2,57.2,30,5,4,5,4,4,4,4,3,38.6,25.6,22.2,13.5,3317,2,21.9,1257,75,,,4,,2558,159,4,37,17,27,19,167,2980,31,4,2742,423,303,42,3773,176,1176,1251,445,221,3e593d7f-6bb9-4485-9584-fdf15c9bc280,0.878986535417425,5.92887422075272
40,12750,Eurobodalla,3428.1695,1,New South Wales,5135,420,11045,16603,2.2,2346,723,6400,1059,667,120,11318,2.6,14695,3950,11904,47.8,28.5,7.8,12.1,3.8,1.8,72.6,12.7,6.1,8,0.7,13.4,17.4,13873,1379,974,322,51,16603,8193,3954,3730,400,325,49.3,23.8,22.5,2.4,2,348,13569,2014,113,27,325,1517,2840,647,1833,1517,71.8,16.4,49.1,40.7,6,5,5,6,6,4,5,5,34.3,32.8,22,10.9,16514,2,32.9,6142,100,4,3,64,5,9724,675,10,214,52,95,65,452,11358,98,97,10492,1771,1717,149,15097,713,6364,6255,1949,1020,4506a803-ef66-4556-b2d0-7982680d45c1,0.342431228213172,4.59512186788966
41,12850,Fairfield,101.5072,1,New South Wales,10680,1388,48853,60918,3.2,18843,7754,13091,6457,5758,1229,53134,3.3,72078,6704,80450,46.5,34.7,5.8,9,3.9,2,74.1,15.6,2.9,7.2,0.2,11.5,5.4,43987,7598,8970,173,191,60918,19160,16454,23182,945,1181,31.5,27,38.1,1.6,1.9,7402,35390,15989,1571,76,390,2000,10274,4179,9949,11237,62.4,25.4,42.9,48.5,1,2,4,2,1,1,3,1,40.2,23.8,19.7,16.3,60397,1,10.7,26086,135,1192,4,396,6,30321,2774,79,617,96,98,329,814,36729,1504,2698,34049,14971,10215,413,63831,6337,20587,19144,8331,5333,94d7f9bc-f433-4c3c-9580-6b11fda8e8c6,0.00989007265343389,0.652562024602059
42,12870,Federation,5684.9253,1,New South Wales,1667,123,3440,5231,2.2,904,237,1839,284,192,30,3490,2.8,4645,1218,3644,49.1,27.6,8.5,10.7,4.2,1.9,69.6,15.1,6.7,7.9,0.6,12.7,17.9,4610,532,27,51,15,5231,2416,1507,1062,144,106,46.2,28.8,20.3,2.8,2,70,4399,527,12,10,250,1300,1137,155,627,316,75.4,10.3,59,29.8,5,3,2,5,5,3,1,4,40.4,28.4,20.7,10.5,5207,2,20.5,2339,73,4,,4,,3681,219,5,64,19,34,34,232,4299,47,10,3948,515,554,54,5466,249,1918,1958,636,372,555e0235-2262-4ba8-8c6e-73237cdfb276,0.564731764193766,6.27295618320177
43,12900,Forbes,4710.128,1,New South Wales,1115,82,2370,3563,2.4,714,146,1096,279,150,31,2414,2.9,3069,760,2653,46.6,33.5,7.3,8.7,4,2,65.3,17.9,6.5,9.2,1.1,12.6,18.5,3192,156,162,44,6,3563,1349,1059,957,122,90,37.9,29.7,26.9,3.4,2.5,73,2885,410,33,35,230,1283,817,100,566,253,77.1,9.4,59.1,26.4,5,5,5,5,5,4,5,4,38.7,24.2,21.8,15.3,3540,2,19.1,976,130,,,19,,2766,198,5,56,18,14,30,178,3293,32,27,2989,454,321,54,4150,183,1228,1289,500,276,611ddc47-9e95-44bf-8d5f-e6b3f8d9fb5a,0.456608601359676,5.12684090143275
44,12930,Georges River,38.3375,1,New South Wales,11070,2064,39262,52401,2.8,15589,4334,14273,3247,2803,904,41152,3,60208,7482,52489,52.1,32.7,5.1,7.5,2.7,1.7,71.5,19.6,3.4,5.3,0.2,11.1,9.9,27051,5995,18946,308,93,52401,17215,16241,17438,820,687,32.9,31,33.3,1.6,1.3,4152,33439,13098,513,34,450,2474,10624,3880,10128,5919,65.4,23.9,58.1,33.9,8,9,9,7,8,9,9,7,22.4,23.9,24.2,29.5,52111,4,10.8,24206,200,4611,7,458,4,21099,1852,80,250,200,96,317,1691,30681,2340,7202,23703,25773,11370,295,70462,6460,21408,16051,5078,2633,bcaf99e6-3559-4b59-bb7c-66fd80dd798c,0.00373993125276684,0.566678252295532
45,12950,Gilgandra,4831.5057,1,New South Wales,478,34,1084,1598,2.3,306,62,512,145,65,20,1102,2.8,1425,291,1181,48.6,31.9,7.5,8.5,3.5,1.9,61.9,16.6,8,12.6,1,13.2,21.5,1482,42,51,22,5,1598,654,401,382,101,55,40.9,25.1,23.9,6.3,3.4,38,1236,218,11,25,200,1083,278,55,229,101,69.3,13.7,59.9,26.4,3,3,4,3,2,2,3,2,40.7,25,20.5,13.4,1584,1,26,444,100,,,16,,1010,67,,33,14,7,21,119,1274,11,13,1089,316,164,24,1792,99,487,577,258,131,8fb88c84-df9f-4de9-9215-c641806e61e9,0.459248564031441,3.8780519383578
46,13010,Glen Innes Severn,5479.977,1,New South Wales,1292,98,2243,3628,2.1,523,142,1179,253,143,32,2271,2.7,2848,759,2792,44.2,32,8.1,11.7,4.1,1.8,68.9,13.4,5.1,12.3,0.4,13,19.3,3347,158,76,34,11,3628,1666,876,889,106,95,45.9,24.1,24.5,2.9,2.6,76,2901,505,33,37,220,1083,629,122,455,336,71.8,13.9,51.2,37.8,2,2,3,2,1,1,2,1,46.8,25.4,18.3,9.6,3608,1,21.8,728,120,,,5,,1976,183,9,69,28,10,26,186,2485,31,10,2184,497,285,39,3336,241,1375,1186,474,279,2e29524a-b327-4835-9589-40771a0507fe,0.510574837637705,4.83865423691355
47,13310,Goulburn Mulwaree,3220.0796,1,New South Wales,3665,318,8062,12045,2.4,2509,650,3552,913,537,107,8268,2.9,10357,2853,9677,44.3,35.4,6.5,10.1,3.7,1.9,65.8,18,6.8,8.5,0.8,13.3,13.8,10534,1036,355,94,25,12045,4256,3896,3476,216,199,35.3,32.3,28.9,1.8,1.7,246,9667,1627,87,27,320,1733,3012,503,1984,1167,77.3,12.9,57.1,33.6,5,5,4,6,5,4,3,6,32.5,26.6,24.8,16.1,11982,2,18.7,5121,120,9,,38,,9702,806,34,173,43,32,56,447,11339,97,78,10606,1291,1514,101,14350,727,4065,4194,1756,1097,bb562a6c-6e16-4536-b63b-e9d8e94d3058,0.317481934222542,4.79309004335945
48,13340,Greater Hume Shire,5749.3875,1,New South Wales,1000,71,2858,3936,2.5,955,236,1309,251,138,18,2913,3,4095,802,2836,52.7,28.9,5.9,8.8,3.7,2,63.7,18.4,7.3,9.5,0.9,14.1,24,3828,77,4,10,16,3936,1693,1398,603,145,96,43,35.5,15.3,3.7,2.4,85,3198,469,59,54,220,1300,1058,151,386,144,75.7,10.8,64,23.9,7,6,6,9,7,6,6,8,30.3,24.6,26.2,18.9,3914,3,19.1,1727,100,,,11,,3118,171,,81,30,13,28,224,3684,32,14,3322,788,428,61,5001,108,1058,1468,728,503,694cc49c-c788-4152-af22-8d1b79bf35f5,0.572906561905256,5.60911440413722
49,13450,Griffith,1639.1732,1,New South Wales,2278,265,6725,9266,2.7,2473,673,2665,644,401,112,6964,3.1,9650,1822,7966,51,33.8,5.9,6.1,3.1,1.9,64.8,18.6,6.7,9.2,0.7,11.4,13.3,7785,428,928,85,45,9266,3107,2699,2997,254,207,33.5,29.1,32.3,2.7,2.2,441,6921,1440,229,84,290,1473,2082,283,1999,687,77.1,10.5,66.7,22.9,5,5,4,6,5,5,3,5,31.1,25.7,25.8,17.2,9216,2,14.9,6243,60,,,18,10,9931,1216,36,99,51,41,81,378,11859,89,49,11224,726,909,103,13690,458,2868,3428,1383,940,ba578391-661c-438d-810c-3cbe2532c9a3,0.160517455830359,2.32908629240075
50,13550,Gunnedah,4987.0295,1,New South Wales,1301,143,3257,4697,2.5,1137,238,1306,378,195,66,3323,3,4023,1240,3527,45.5,36.3,6.5,8,3.7,1.9,61.7,20.5,7.1,9.6,1.1,12,17.1,4224,356,83,22,7,4697,1583,1531,1343,162,93,33.7,32.6,28.6,3.4,2,102,3806,566,19,15,300,1476,1174,154,783,396,76.7,10.1,58.3,29.5,5,4,3,6,4,4,2,6,33.7,25.7,24.4,16.2,4671,2,20,1785,111,,,137,,3791,334,8,77,18,11,28,175,4582,47,157,4166,596,610,40,5873,228,1524,1760,690,413,53b2fb66-5d29-4802-b65b-b9c791e44db1,0.471213293979872,5.25284674114687
51,13660,Gwydir,9259.6544,1,New South Wales,573,45,1280,1898,2.3,345,87,653,110,85,19,1304,2.8,1805,320,1322,52,27.1,8.1,9,3.8,2,69.1,14.6,6,9.8,0.6,14.1,23.6,1821,27,9,23,15,1898,971,402,344,128,55,51.2,21.2,18.1,6.7,2.9,31,1455,272,10,20,200,997,270,65,195,79,67.2,16.2,56.7,23,4,4,6,5,3,3,6,4,44,23.9,19.8,12,1881,2,23,368,110,,,3,,1063,74,,37,14,5,31,122,1358,15,9,1150,424,148,15,1952,68,626,665,293,190,b65425b0-b223-47b9-be22-316b6eb4d4bd,0.862318650460566,6.72311948464304
52,13800,Hawkesbury,2775.1378,1,New South Wales,5019,493,17549,23060,2.8,6608,2024,6724,1706,1199,188,18453,3.1,24640,5729,19949,48.3,34.6,4.7,9.2,3.2,1.9,68.1,21.3,5,5.1,0.5,11.6,13,20015,2198,660,121,68,23060,7406,9424,5536,414,271,32.1,40.9,24,1.8,1.2,561,18356,3211,239,36,400,2200,6748,1630,2919,2110,71.6,17.3,52.7,38.1,8,9,7,10,8,8,7,9,22.3,24.4,27.1,26.2,22983,4,10,11309,120,211,3,32,6,16881,987,16,754,114,54,128,552,19729,374,476,18174,8440,4686,130,33364,884,6100,8434,3813,3579,97fe0aa1-2c6a-4b73-bbb3-5224c2763837,0.268763594517623,3.91064528679853
53,13850,Hay,11325.9324,1,New South Wales,380,25,728,1134,2.2,198,55,355,71,58,10,742,2.8,925,240,837,47.2,34.1,7,8.1,3.4,1.8,65.8,13.5,6.8,13.4,0.3,12.9,22.1,1037,80,12,3,5,1134,488,246,299,62,38,43,21.7,26.4,5.5,3.4,18,897,126,6,21,175,894,186,17,193,65,75.6,6.9,64.5,21.7,4,3,3,3,3,3,1,2,44.9,23.8,21.8,9.5,1118,2,27.6,273,137,,,,,820,70,,17,6,11,13,112,1055,,,894,138,73,20,1286,67,398,387,149,94,2dfef0d0-cbd6-40b5-a9ea-e6a12da4abff,1.10932057575519,7.53504312862277
54,13910,Hilltops,7140.8865,1,New South Wales,2290,175,4938,7403,2.4,1495,353,2294,548,276,73,5032,2.9,6547,1579,5588,47.5,32.1,7.1,9.4,3.9,2,67.1,17.4,6.3,8.7,0.7,13.8,17.6,6742,448,137,56,31,7403,3142,2048,1733,274,203,42.4,27.7,23.4,3.7,2.7,151,5971,902,65,34,250,1213,1547,233,962,546,75.5,11.4,55.5,31.5,4,4,4,5,3,3,4,4,39.6,24.7,22.4,13.4,7347,2,20.3,2611,100,,,8,3,5276,387,10,138,28,10,69,378,6316,45,18,5701,984,622,87,8050,390,2446,2612,1081,697,64e119d1-3415-4be2-ab16-025231b7bfce,0.699703040185341,6.64865134565627
55,14000,Hornsby,455.0374,1,New South Wales,9546,936,41149,51629,2.8,19336,4096,14013,2866,1976,424,42716,3.1,67413,6808,41884,58.2,28.1,5.1,6.5,2.1,1.8,67.2,25,4,3.6,0.3,11.4,17.5,35868,4292,11283,119,65,51629,17518,20421,11947,1312,434,33.9,39.6,23.1,2.5,0.8,1860,37788,10357,171,11,495,2600,14990,3496,7114,4000,73.4,17.1,59.5,33.5,10,10,10,10,10,9,10,10,13.5,18,23.5,45,51489,4,8,27798,225,2220,4,344,3,22507,1570,45,328,181,103,276,1590,29167,1524,3899,24883,35090,8804,221,74803,3448,19706,19087,5684,3275,af7aa697-6462-4678-8760-f2f40a62e3ad,0.0441932929147697,2.47648848207718
56,14100,Hunters Hill,5.7169,1,New South Wales,1126,73,3475,4670,2.6,1516,282,1318,247,140,39,3540,3.1,5415,744,3759,53.1,30.2,6.7,7.9,2,1.9,66.8,20.7,5.2,7,0.2,12.8,19.7,2891,731,1024,7,10,4670,1884,1476,1163,109,42,40.3,31.6,24.9,2.3,0.9,71,3533,905,7,5,540,4000,981,325,586,495,66.5,22,50.4,42.6,10,10,10,10,10,10,10,10,15.5,16.5,23.4,44.5,4661,4,12.4,2760,360,4,,108,25,1887,117,5,21,17,12,25,138,2363,53,184,2033,3041,745,16,6220,373,1539,1849,557,317,6a3ab105-d860-4c5e-bed0-383284117b8d,0.000556825960757124,0.218158020571003
57,14170,Inner West,35.2115,1,New South Wales,22451,5558,46078,74091,2.3,16581,2611,20331,3810,2587,981,46892,2.8,52938,25284,63887,37.1,48.5,3.6,8.2,2.5,1.6,72.9,19.3,2.5,5,0.2,10.3,14.8,21357,20072,31418,1084,152,74091,18517,21456,32485,949,683,25,29,43.8,1.3,0.9,3187,42753,25406,2545,141,500,3000,16500,3245,20348,9917,76.9,15.1,62.6,30.5,10,10,10,7,9,10,10,6,19.7,19,29.6,31.7,73833,4,13.6,39576,248,3339,165,1640,87,21050,1576,232,237,629,1157,432,3487,34021,2207,7205,23268,53838,11849,291,102207,12955,38423,17208,3385,1308,096f45e6-ddd2-48b6-b91a-48a1440b7d35,0.00343160112652185,0.427888136592344
58,14220,Inverell,9404.7564,1,New South Wales,1934,181,4513,6626,2.4,1264,313,2075,594,289,81,4607,2.9,5677,1483,5226,46.1,33.8,7,9.1,4,1.9,65.4,16.5,7,10.1,1,13.3,16.5,6007,476,63,50,33,6626,2583,1866,1811,184,181,39,28.2,27.3,2.8,2.7,179,5177,893,56,31,260,1210,1438,207,1020,577,77.1,11.1,56.3,31.9,2,2,2,3,2,2,1,2,42,25.8,20.6,11.6,6573,1,19.2,1547,142,,,13,,4573,423,14,97,57,13,39,261,5477,49,16,5039,844,633,73,7070,394,2236,2342,918,557,54fca99c-328a-48e9-b3e5-5cc8841d7ed1,0.874347251082327,6.93110388599034
59,14300,Junee,2030.0222,1,New South Wales,585,62,1452,2103,2.4,430,130,655,172,73,22,1485,2.9,1939,449,1651,45.5,37.2,5.3,8.2,3.8,1.9,57,15.3,5.8,21.4,0.6,11.1,16.4,1977,35,68,14,5,2103,824,654,525,48,56,39.2,31.1,25,2.3,2.7,58,1690,239,47,73,260,1257,522,49,322,149,79.8,7.5,61.3,28.4,3,3,3,5,2,2,2,4,35.7,25.3,23,16,2093,1,17.1,724,160,,,9,,1618,176,,31,9,,18,90,1950,16,14,1808,320,209,21,2514,111,657,733,330,211,643c652d-38c9-4dad-96f3-e403c8de2c9c,0.200008070623426,2.62956172320451
60,14350,Kempsey,3375.6704,1,New South Wales,3282,371,7705,11352,2.4,1811,597,3705,1060,630,152,7952,2.8,9204,2842,9760,40.9,35.5,7.4,11.7,4.5,1.9,67.6,14,6.3,11.4,0.7,14.2,13.8,10220,294,664,142,38,11352,5146,3036,2725,183,264,45.3,26.7,24,1.6,2.3,427,8646,1750,195,62,300,1301,2214,450,1196,1231,72.9,14.8,43.9,45.2,2,2,2,3,1,1,1,1,41.5,29.4,19.1,9.9,11279,1,21.1,2593,148,,,36,,7020,559,12,172,38,39,46,404,8341,64,52,7641,1002,1156,107,10665,594,4098,4018,1524,862,daa0e8dc-c92c-4dc4-8736-a071e9ea933d,0.318647794534172,3.9170003371841
61,14400,Kiama,257.6638,1,New South Wales,1957,164,6490,8612,2.5,2114,527,3255,414,290,68,6662,2.8,9803,1807,5790,56.4,26.3,6.2,8.8,2.4,1.9,67.8,18,7.9,5.2,0.9,13,20.6,6555,1230,756,52,20,8612,4089,2617,1532,277,107,47.5,30.4,17.8,3.2,1.2,112,7190,987,64,28,485,2194,1968,353,810,579,75.2,13.5,52.9,37.8,10,9,9,10,10,9,9,10,18.5,26.7,27,27.7,8590,4,20.3,4459,151,31,,9,,5137,250,,80,21,26,33,239,5830,50,68,5427,2796,1496,35,10213,297,2700,3660,1144,725,c4fae5c7-668a-4189-adbe-83c40e9f3a8a,0.0253445705216109,1.04249388796734
62,14500,Ku-ring-gai,85.4093,1,New South Wales,7065,569,34227,41864,2.9,16810,2805,11493,2647,1266,304,35318,3.1,56649,4811,33058,60.7,27.1,5.1,5.4,1.8,1.8,66.4,26.2,4.3,2.9,0.2,12.1,20.4,28718,1624,11365,121,37,41864,16829,15594,8275,842,318,40.2,37.2,19.8,2,0.8,1026,32482,6892,52,4,630,3500,10316,3516,4744,2913,66.2,22.5,57.3,35.2,10,10,10,10,10,10,10,10,8.4,15.9,24.1,51.6,41764,4,9,24482,350,1368,,205,,14880,1131,33,127,106,107,211,782,18954,735,2215,16442,32127,6613,153,58583,1806,14861,17499,5020,2372,80bd994d-5f4b-4ecf-8e77-43a8e71ecdc3,0.00830912434048514,0.503529273526948
